IRIG_TIME,Delta_Irig,AMB_AIR_TEMP,AMB_AIR_TEMP_C,EVENT,LEFT_FUEL_FLOW,FF1LE_ANA1,RIGHT_FUEL_FLOW,FF1RE_ANA1,LEFT_AB_FUEL_FLOW,FF2LE_ANA1,RIGHT_AB_FUEL_FLOW,FF2RE_ANA1,GPS_DAYS,GPS_HOURS,GPS_MINUTES,GPS_SECONDS,GPS_MICROSECONDS,GPS_ALTITUDE,GPS_P_ALTM,GPS_P_ALTS,GPS_LAT_DIRECT,GPS_LAT_DEG,GPS_LAT_MIN,GPS_LONG_DIRECT,GPS_LONG_DEG,GPS_LONG_MIN,GPS_SPEED,ADC_PRESSURE_ALTITUDE,ADC_MACH,ADC_COMPUTED_AIRSPEED,ADC_TRUE_AIRSPEED,ADC_TOTAL_AIR_TEMP,ADC_AMBIENT_AIR_TEMP,ADC_STATIC_PRESSURE,ADC_AOA_UNCORRECTED,ADC_AOA_NORMALIZED,ADC_AOA_CORRECTED,ADC_STATIC_PR_UNCORRECTED,EED_LEFT_FUEL_QTY,EED_LEFT_ENGINE_OIL_PRESSURE,EED_LEFT_ENGINE_RPM,EED_LEFT_ENGINE_EGT,EED_LEFT_ENGINE_NOZZLE_POS,EED_LEFT_ENGINE_FUEL_FLOW,EED_RIGHT_FUEL_QTY,EED_RIGHT_ENGINE_OIL_PRESSURE,EED_RIGHT_ENGINE_RPM,EED_RIGHT_ENGINE_EGT,EED_RIGHT_ENGINE_NOZZLE_POS,EED_RIGHT_ENGINE_FUEL_FLOW,ADC_FLAP_POS,ADC_LANDING_GEAR_POS,EGI_VE,EGI_VN,EGI_VZ,EGI_ALTITUDE,EGI_RADAR_ALTITUDE,EGI_ROLL_ANGLE,EGI_PITCH_ANGLE,EGI_TRUE_HEADING,EGI_MAGNETIC_HEADING,EGI_ACCEL_X,EGI_ACCEL_Y,EGI_ACCEL_Z,EGI_ROLL_RATE_P,EGI_PITCH_RATE_Q,EGI_YAW_RATE_R,PITCH_RATE_Q,ROLL_RATE_P,YAW_RATE_R,NY_LATERAL_ACCEL,NX_LONG_ACCEL,NZ_NORMAL_ACCEL,RAIL_POS,LAT_SP,LON_SP,STAB_POS,SPEED_BRK_POS,RUD_PED_POS,RUDDER_POS,LT_RUD_PED_FORC,LT_RUD_PED_FORCE_X,LT_RUD_PED_FORCE_Z,RT_RUD_PED_FORC,RT_RUD_PED_FORCE_X,RT_RUD_PED_FORCE_Z,STATIC_PRESSURE,TOTAL_PRESSURE,TAT_DEGC,TAT_DEGF,P_A,PLA_LEFT,PLA_RIGHT,LEFT_FUEL_TEMP_C,LEFT_FUEL_TEMP_F,RIGHT_FUEL_TEMP_C,RIGHT_FUEL_TEMP_F,PARO1_TEMP,PARO1_TEMP_K,PARO2_TEMP,PARO2_TEMP_K,LEFT_ENGINE_RPM_N1,RIGHT_ENGINE_RPM_N1,PRESS_ALT_IC,ADC_AIR_GND_WOW,LT_GEAR_WOW,NOSE_WOW,RT_GEAR_WOW,AIRSPEED_IC,AIRSPEED_TIC,MACH_IC,AOA,AOSS
234:15:58:47.700000,2086.2,288.0775946415306,14.927594641530618,20,0.001929473,49.99999999999995,0.001925817,49.99999999999995,0.001999175,50.003394663588786,0.002172692,50.016973317944142,234,15,58,47.689999999999998,7466,21216.207349081342,6466.6999999999998,0,1,35,10.706709999999999,1,117,12.691969999999998,322.88,19945,0.50031250000000005,228.3125,316.5,3.5,-9.75,13.781242944000001,3.2958984,0.3828125,3.2958984,469.875,1050.75,27,90,366,22.78125,758,1117.25,28.1875,89.78125,336,23.375,766,-0.131835936,0,545.01022591999993,-14.15829075,0.81387136699999996,21216,0,-16.96289043,5.3448485720000001,92.988280192000005,79.711302803999999,9.84375,-0.09375,32.59375,0.52734374399999995,0.13183593599999999,-1.296386704,-2.509245569,17.568184037093943,4.9282257116210815,0.16631701677956023,0.115771617,1.1130582376022247,0.94419567325687126,21.28673055311231,16.223050884414373,-2.757947845,0.2315895901512488,-0.08172706,0.39005055169963043,128.80861534996882,125.15939604265297,-30.44314324,43.710660731176972,7.093195175638213,43.131293091633125,13.874496459960938,16.356796264648438,28.79832790180312,83.836990223245607,16.356796264648438,47.881950230190057,45.272801345128869,-52.48247252,-62.46845053,-62.24066597,-80.03319875,17.139999389648438,290.28999938964841,17.189987182617188,290.33998718261716,89.968888748937246,89.701679036531914,19784.909111833786,0,0,0,0,224.47628447366534,332.24076895371576,0.49065922798051825,5.8937275093968644,-0.227208469
234:15:58:47.900000,2086.4,288.08005732954547,14.930057329545491,20,0.001929473,49.99999999999995,0.001925817,49.99999999999995,0.001999175,49.99999999999995,0.002172692,50.016973317944142,234,15,58,47.889999999999993,8628,21216.207349081342,6466.6999999999998,0,1,35,10.705989999999998,1,117,12.664429999999998,322.87,19945,0.5,228.1875,316.3125,3.5,-9.75,13.781242944000001,3.3837890239999999,0.38671875,3.3837890239999999,469.875,1050.75,27,90,366,22.78125,758,1117.25,28.1875,89.78125,336,23.375,770,-0.131835936,0,545.04696236799998,-12.58705815,0.93346315099999999,21216,0,-16.47399884,5.3009032600000001,92.752074140000005,79.475096751999999,9.125,0.15625,31.75,3.1420898080000002,0.043945312,-1.120605456,-1.453362993,31.785837462396103,5.2250511049941792,0.15854652967311011,0.11541718351955232,1.1085028971060513,0.42663845818962898,21.64324323975465,16.202807800681139,-2.748430911,0.23019869247275082,-0.082018331,0.47090924620972885,128.81285255585374,125.15939604265297,-30.46106639,43.710297337709342,7.090955478255438,43.131293091633125,13.874099731445313,16.353591918945313,28.786473867204862,83.815652960968748,16.353591918945313,47.886630900720661,45.272801345128869,-52.48247252,-62.46845053,-62.24066597,-80.03319875,17.139999389648438,290.28999938964841,17.189987182617188,290.33998718261716,90.003465134447225,89.93037588210484,19785.592745827631,0,0,0,0,224.35283170638024,332.06132531486014,0.49040384869254694,5.895405149535339,-0.204938551
234:15:58:48.100000,2086.6,288.06874729825677,14.91874729825679,20,0.001929473,49.99999999999995,0.001925817,49.99999999999995,0.001999175,50.003394663588786,0.002172691,50.020367981532978,234,15,58,48.089999999999996,9789,21216.535433070843,6466.8000000000002,0,1,35,10.705389999999998,1,117,12.637319999999997,322.87,19945,0.49987500000000001,228.0625,316.1875,3.5,-9.75,13.781242944000001,3.4277343359999999,0.388671875,3.4277343359999999,469.875,1051.25,27,90,366,22.78125,758,1117.5,28.1875,89.78125,336,23.375,766,-0.131835936,0,545.09999222399995,-10.28673177,1.0414584679999999,21216,0,-15.35339338,5.2569579480000002,92.570799727999997,79.293822340000006,8.6875,0.03125,32,5.9326171199999997,0,-0.87890624,-6.030726288,46.303335951149279,3.9388077337107745,0.16561060886079204,0.11258171223514601,1.0906319459287506,0.37692957312667374,21.64324323975465,16.202807800681139,-2.743672443,0.2315895901512488,-0.082309601,0.57937822665010685,128.81546148439267,125.15939604265297,-30.47209707,43.709570842216884,7.0864758134362633,43.131293091633125,13.874099731445313,16.353591918945313,28.774619832606632,83.794315698691946,16.353591918945313,47.877269560491186,45.272801345128869,-52.4786476,-62.46156568,-62.24066597,-80.03319875,17.139999389648438,290.28999938964841,17.189987182617188,290.33998718261716,89.953026515461588,89.857970449298975,19785.592745827631,0,0,0,0,224.35283170638024,332.05480688231734,0.49040384869254694,5.8886945889814442,-0.064359694
234:15:58:48.300000,2086.8,288.06120727739761,14.911207277397637,20,0.001929473,50.003394663588786,0.001925817,50.003394663588786,0.001999175,50.003394663588786,0.002172691,50.020367981532978,234,15,58,48.289999999999999,7807,21216.535433070843,6466.8000000000002,0,1,35,10.705389999999998,1,117,12.637319999999997,322.87,19945,0.49987500000000001,228.125,316.25,3.5,-9.75,13.781242944000001,3.4277343359999999,0.388671875,3.4277343359999999,469.875,1051.5,27,90,366,22.78125,758,1117.5,28.1875,89.78125,336,23.375,772,-0.131835936,0,545.05825180800002,-9.123974755,0.97723261499999992,21216,0,-13.88671859,5.2239989639999997,92.449950119999997,79.172972732000005,7.71875,0,31.875,7.6464842879999999,0,-0.461425776,-4.41882044,48.127393420476324,-0.311884118,0.16066575342941469,0.11045510877184128,1.0818716757438001,0.37108146900161643,21.644734924636001,16.201120877036704,-2.750017066,0.2315895901512488,-0.082018331,0.69179153365196555,128.81644011102921,125.15939604265297,-30.47623378,43.707756304293305,7.0752750758632583,43.131293091633125,13.874099731445313,16.353591918945313,28.766717142874469,83.780090857174045,16.353591918945313,47.877269560491186,45.263603610749556,-52.48247252,-62.46845053,-62.24066597,-80.03319875,17.139999389648438,290.28999938964841,17.189987182617188,290.33998718261716,89.933772749878813,89.842147299838373,19785.592745827631,0,0,0,0,224.35283170638024,332.05046118953186,0.49040384869254694,5.8870169488429696,-0.002421485
234:15:58:48.500000,2087,288.06214104201047,14.912141042010489,20,0.001929473,50.003394663588786,0.001925817,49.99999999999995,0.001999175,50.003394663588786,0.002172691,50.020367981532978,234,15,58,48.489999999999995,8969,21216.863517060348,6466.9000000000005,0,1,35,10.704879999999999,1,117,12.609769999999997,322.87,19945,0.49925000000000003,227.8125,315.8125,3.5,-9.75,13.781242944000001,3.4277343359999999,0.388671875,3.4277343359999999,469.875,1051.25,27,90,366,22.78125,758,1117.5,28.1875,89.875,336,23.375,766,-0.131835936,0,545.09694102399999,-7.187816725,1.0250258489999999,21216,0,-12.2991942,5.2075194720000004,92.395018480000005,79.118041091999999,6.8125,-0.09375,32.25,8.1298827199999995,0.087890624000000001,-0.175781248,-4.845666588,47.727600002541635,3.9958895401286725,0.16066575342941469,0.11151841050349276,1.0717097623292577,0.46318910897121413,21.400098604094811,15.970012337748976,-2.624710765,0.2315895901512488,-0.082309601,0.764761575,128.82296817073021,125.15939604265297,-30.50381469,43.707031169772996,7.0707941505285365,43.131293091633125,13.873794555664062,16.350799560546875,28.75486310827624,83.758753594897229,16.350799560546875,47.872588891644341,45.263603610749556,-52.48247252,-62.46845053,-62.24066597,-80.03319875,17.139999389648438,290.28999938964841,17.189987182617188,290.33998718261716,89.99892901242346,89.890199088872677,19786.118628901972,0,0,0,0,224.24340549744042,331.89014099609955,0.49017669541184977,5.8870169488429696,0.16808257502205493
234:15:58:48.700000,2087.2,288.05942057636145,14.90942057636147,20,0.001929473,49.99999999999995,0.001925817,49.99999999999995,0.001999175,50.003394663588786,0.002172692,50.016973317944142,234,15,58,48.689999999999998,6987,21217.191601049846,6467,0,1,35,10.704469999999999,1,117,12.582650000000001,322.87,19945,0.49881249999999999,227.625,315.5625,3.5,-9.75,13.781242944000001,3.4277343359999999,0.388671875,3.4277343359999999,469.875,1051,27,90,366,22.78125,758,1117,28.1875,89.875,336,23.375,768,-0.131835936,0,545.10688793600002,-6.60300657,1.0118541999999999,21216,0,-10.81054675,5.174560488,92.406004808000006,79.12902742,6.46875,-0.21875,32.375,7.1850585120000003,-0.065917968,0.175781248,-2.93047532,40.78118936592648,-1.620960211,0.16667022073894344,0.11364501396679927,1.0527875787297649,0.53336635847185931,21.435899041247179,15.981820803260028,-2.624710765,0.23019869247275082,-0.083183413,0.82195431018041631,128.82264160736966,125.15939604265297,-30.50243552,43.705582068242862,7.0618312191352279,43.131293091633125,13.873794555664062,16.34759521484375,28.735106383945848,83.723191491102526,16.34759521484375,47.867908223669417,45.259004795759864,-52.48247252,-62.46845053,-62.24066597,-80.03319875,17.11999512,290.26999511718748,17.189987182617188,290.33998718261716,89.98305618543715,89.91622502800891,19786.118628901972,0,0,0,0,224.10233933043835,331.6765624828779,0.48987728516730811,5.8786287481506037,0.19591997252300075
234:15:58:48.900000,2087.4,288.04056866733134,14.890568667331365,20,0.001929473,49.99999999999995,0.001925817,50.003394663588786,0.001999175,50.003394663588786,0.002172691,50.016973317944142,234,15,58,48.889999999999993,8149,21217.519685039348,6467.1000000000004,0,1,35,10.704149999999998,1,117,12.555099999999998,322.88999999999999,19945.5,0.49881249999999999,227.625,315.5625,3.5,-9.75,13.781242944000001,3.4277343359999999,0.388671875,3.4277343359999999,469.875,1050.5,27,90,366,22.78125,758,1116.75,28.1875,89.875,336,23.375,768,-0.131835936,0,545.13831529599997,-4.554591078,0.97961827199999996,21216,0,-9.404296768,5.1361083399999998,92.47192278,79.194945387999994,5.3125,0,32.0625,6.9653319519999997,-0.21972656,0.39550780800000002,-4.126767813,37.882687085899988,-5.72704482,0.15784012175434192,0.10939180704018803,1.0317629302858844,0.53336635847185931,21.422473877315046,16.007968119748785,-2.635813855,0.2315895901512488,-0.083183413,0.812093494,128.82264160736966,125.15939604265297,-30.50243552,43.705944197647746,7.0640720870854006,43.131293091633125,13.873794555664062,16.34759521484375,28.715349659615455,83.687629387307823,16.34759521484375,47.863227556586253,45.259004795759864,-52.48247252,-62.46845053,-62.24066597,-80.03319875,17.11999512,290.26999511718748,17.189987182617188,290.33998718261716,89.989858139945071,89.807694725592512,19786.118628901972,0,0,0,0,224.10233933043835,331.66570909944056,0.48987728516730811,5.875273467873658,0.13328582814587975
234:15:58:49.100000,2087.6,288.06910741283991,14.919107412839935,20,0.001929473,49.99999999999995,0.001925817,50.003394663588786,0.001999175,49.99999999999995,0.002172691,50.020367981532978,234,15,58,49.089999999999996,9310,21217.847769028849,6467.1999999999998,0,1,35,10.703909999999999,1,117,12.527989999999999,322.88999999999999,19945,0.4985,227.4375,315.375,3.5,-9.75,13.781242944000001,3.3837890239999999,0.38671875,3.3837890239999999,469.875,1050,27.09375,90,366,22.78125,758,1116.25,28.1875,89.78125,336,23.375,766,-0.131835936,0,545.14838425599999,-3.688017859,0.93718180099999993,21220,0,-7.959594636,5.0976561919999996,92.581786055999999,79.304808668000007,4.40625,0.03125,31.4375,7.0751952320000004,-0.285644528,0.63720702399999996,-4.969227315,39.057080251083221,1.149410126755896,0.17267468804847397,0.11258171223514601,1.0205497844491465,0.54944864481575451,21.385181755281327,15.996159654237733,-2.632641544,0.23019869247275082,-0.083183413,0.80814916721527652,128.82166201859016,125.15939604265297,-30.49829811,43.704858101481648,7.057349213003878,43.131293091633125,13.87359619140625,16.338699340820313,28.69954428015113,83.659179704272034,16.338699340820313,47.853866225175864,45.254406015599557,-52.4786476,-62.46156568,-62.24066597,-80.03319875,17.139999389648438,290.28999938964841,17.189987182617188,290.33998718261716,90.043743263600433,89.861361849347389,19786.460457923207,0,0,0,0,223.71894672223843,331.10828776924427,0.48906676574313834,5.873595827735187,0.13467769802092278
234:15:58:49.300000,2087.8,288.05738182302048,14.907381823020501,20,0.001929473,50.003394663588786,0.001925817,49.99999999999995,0.001999175,50.003394663588786,0.002172692,50.016973317944142,234,15,58,49.289999999999999,7329,21217.847769028849,6467.1999999999998,0,1,35,10.703909999999999,1,117,12.527989999999999,322.88999999999999,19945,0.4985,227.4375,315.375,3.5,-9.75,13.781242944000001,3.339843712,0.384765625,3.339843712,469.875,1050,27,90,366,22.78125,758,1116.25,28.1875,89.78125,336,23.375,768,-0.131835936,0,545.14087830400001,-2.854805698,0.83726453599999995,21220,0,-6.410522388,5.0756835359999997,92.719115156000001,79.442137767999995,3.46875,0.1875,30.78125,7.7124022559999998,-0.263671872,0.65917968000000005,-3.261842724,50.825998991535357,3.7561459531734727,0.16949585241401621,0.11258171223514601,1.0100374602272062,0.57722713940975723,21.33744783907817,15.990255421482207,-2.627883077,0.23019869247275082,-0.083183413,0.70756883989783148,128.82329475097509,125.15939604265297,-30.50519386,43.704858101481648,7.057349213003878,43.131293091633125,13.873397827148438,16.337799072265625,28.683738900686805,83.630730021236246,16.337799072265625,47.849185560888714,45.249807270290603,-52.4786476,-62.46156568,-62.24066597,-80.03319875,17.11999512,290.26999511718748,17.189987182617188,290.33998718261716,89.988157554913045,89.851753547348295,19786.802290902026,0,0,0,0,223.68797440081622,331.05734096177542,0.48900431699398417,5.8702405474582378,0.095705341519604303
234:15:58:49.500000,2088,288.04229783590955,14.892297835909574,20,0.001929473,49.99999999999995,0.001925817,50.003394663588786,0.001999175,50.003394663588786,0.002172691,50.020367981532978,234,15,58,49.489999999999995,8490,21218.175853018351,6467.3000000000002,0,1,35,10.703749999999999,1,117,12.500450000000001,322.88,19945,0.49818750000000001,227.3125,315.1875,3.5,-9.5,13.781242944000001,3.2958984,0.3828125,3.2958984,469.875,1050,27.09375,90,366,22.78125,758,1116.5,28.1875,89.875,336,23.375,768,-0.131835936,0,545.15161852799997,-2.263004481,0.68253436999999995,21220,0,-4.790039008,5.0646972080000001,92.872923748000005,79.595946359999999,2.59375,0.0625,30.65625,8.0200194400000004,-0.131835936,0.703124992,-3.435951021,47.102922787018656,0.32743211433808028,0.17373429992662537,0.1161260513406539,1.0079349953828185,0.83892979900590348,20.866075416571977,16.007124657926568,-2.635813855,0.2315895901512488,-0.083474683,0.6661534110024121,128.82525458703697,125.15939604265297,-30.51346918,43.704858101481648,7.057349213003878,43.131293091633125,13.873397827148438,16.337799072265625,28.667933521222508,83.602280338200515,16.337799072265625,47.849185560888714,45.249807270290603,-52.48247252,-62.46845053,-62.24066597,-80.03319875,17.11999512,290.26999511718748,17.189987182617188,290.33998718261716,90.031258862454706,89.92528106155028,19786.802290902026,0,0,0,0,223.68797440081622,331.0486730185919,0.48900431699398417,5.8501088657965603,0.019848433329535453
234:15:58:49.700000,2088.2,288.0375861964086,14.88758619640862,20,0.001929473,50.003394663588786,0.001925817,49.99999999999995,0.001999175,50.003394663588786,0.002172691,50.020367981532978,234,15,58,49.689999999999998,9652,21218.503937007852,6467.3999999999996,0,1,35,10.703629999999999,1,117,12.473329999999997,322.96000000000004,19945,0.49818750000000001,227.25,315.1875,3.5,-9.5,13.781242944000001,3.251953088,0.380859375,3.251953088,469.875,1050.25,27.09375,90,366,22.78125,758,1117,28.1875,89.875,336,23.375,772,-0.131835936,0,545.1699868,-1.598489354,0.46062440799999999,21220,0,-3.2958984,5.0646972080000001,93.026732339999995,79.749754952000004,1.875,-0.125,31.28125,7.3828124160000002,-0.021972656,0.72509764799999998,-3.862797169,39.281964048671398,2.7857552440691222,0.17620672764231493,0.11718935307230716,1.0037300656940431,1.0494615475078319,20.622930780912139,16.007968119748785,-2.637400011,0.23019869247275082,-0.083765953,0.57543390008864037,128.82656148214716,125.15939604265297,-30.51898631,43.704134524222084,7.052866846534231,43.131293091633125,13.873397827148438,16.334991455078125,28.648176796892116,83.566718234405812,16.334991455078125,47.844504897573302,45.240609884315404,-52.48247252,-62.46845053,-62.24066597,-80.03319875,17.11999512,290.26999511718748,17.189987182617188,290.33998718261716,90.035798244121338,89.867014751674901,19786.802290902026,0,0,0,0,223.56403740840307,330.85972262940805,0.48874120787788933,5.8450759453811401,-0.040697906
234:15:58:49.900000,2088.4,288.03085744425749,14.880857444257515,20,0.001929473,49.99999999999995,0.001925817,49.99999999999995,0.001999175,49.99999999999995,0.002172691,50.020367981532978,234,15,58,49.889999999999993,7670,21218.503937007852,6467.3999999999996,0,1,35,10.70356,1,117,12.445769999999998,322.96000000000004,19945.5,0.49787500000000001,227.1875,315,3.5,-9.5,13.781242944000001,3.2080077760000001,0.37890625,3.2080077760000001,469.875,1050.25,27.09375,90,366,22.78125,758,1117,28.1875,89.875,336,23.375,772,-0.131835936,0,545.17578403200002,-1.281282788,0.31379684999999996,21220,0,-2.0599365,5.0811767000000003,93.175047767999999,79.898070380000007,1.03125,-0.0625,31.5625,5.9545897759999997,0.10986328000000001,0.703124992,-3.244993534,32.485475943781807,1.6593409307558318,0.17797274743923452,0.11470831569845075,1.0079349953828185,1.3521009359793581,20.275368203557893,16.000376963348824,-2.632641544,0.2315895901512488,-0.083765953,0.49654736885926809,128.82721503103218,125.15939604265297,-30.52174495,43.704134524222084,7.052866846534231,43.131293091633125,13.873199462890625,16.333099365234375,28.632371417427791,83.538268551370024,16.333099365234375,47.844504897573302,45.245208559855229,-52.48247252,-62.46845053,-62.24066597,-80.03319875,17.139999389648438,290.28999938964841,17.189987182617188,290.33998718261716,90.021614196052738,89.927545354971102,19787.144127838539,0,0,0,0,223.48923411934268,330.74578770160127,0.48858569879980818,5.8417206651041944,-0.05113693
234:15:58:50.100000,2088.6,288.01954357017843,14.86954357017845,20,0.001929473,49.99999999999995,0.001925817,50.003394663588786,0.001999175,50.003394663588786,0.002172691,50.016973317944142,234,15,58,50.089999999999996,8831,21218.503937007852,6467.3999999999996,0,1,35,10.70356,1,117,12.445769999999998,322.96000000000004,19945.5,0.49793750000000003,227.125,315.0625,3.5,-9.5,13.781242944000001,3.1640624640000001,0.376953125,3.1640624640000001,469.8125,1050,27.1875,90,366,22.78125,758,1117,28.1875,89.875,336,23.375,768,-0.131835936,0,545.16693555199993,-1.01290305,0.11198476099999999,21220,0,-1.137084948,5.1031493560000003,93.312376868000001,80.035399479999995,0.5,-0.09375,31.875,4.4604491680000002,0.13183593599999999,0.68115233600000002,-1.161310365,24.839426825780947,-5.924928415,0.18150478703307549,0.11258171223514601,1.0131911574937895,1.4427465499176861,20.212717438541251,15.994472730593298,-2.631055388,0.2315895901512488,-0.083765953,0.41568867434916967,128.82427459301957,125.15939604265297,-30.50933147,43.705220036182318,7.0595902611095669,43.131293091633125,13.873199462890625,16.333099365234375,28.620517382829561,83.516931289093208,16.333099365234375,47.844504897573302,45.245208559855229,-52.48247252,-62.46845053,-62.24066597,-80.03319875,17.139999389648438,290.28999938964841,17.189987182617188,290.33998718261716,90.012538750409561,89.770447918761306,19787.144127838539,0,0,0,0,223.48923411934268,330.73929177790956,0.48858569879980818,5.8484312256580857,-0.133257253
234:15:58:50.300000,2088.8,288.03118968160834,14.881189681608362,20,0.001929473,49.99999999999995,0.001925817,50.003394663588786,0.001999175,50.003394663588786,0.002172691,50.020367981532978,234,15,58,50.289999999999999,6850,21218.832020997354,6467.5,0,1,35,10.70351,1,117,12.41865,322.97000000000003,19945.5,0.49762499999999998,227,314.875,3.5,-9.5,13.781242944000001,3.1201171520000002,0.375,3.1201171520000002,469.8125,1049.75,27.1875,90,366,22.78125,758,1117,28.1875,89.78125,335,23.375,766,-0.131835936,0,545.23937103999992,-0.813282104,0.22597187199999999,21220,0,-0.433959956,5.1196288479999996,93.42224015,80.145262759999994,-0.15625,0.15625,31.5,3.2299804320000001,0.087890624000000001,0.52734374399999995,-4.357040077,19.941957456081127,0.10291034242766273,0.18433041870814826,0.11754378698285706,1.0156440331455752,1.517309877512119,20.14260824911786,16.00965504339322,-2.6342277,0.2315895901512488,-0.083765953,0.31116402047025815,128.82525458703697,125.15939604265297,-30.51346918,43.705582068242862,7.0618312191352279,43.131293091633125,13.87298583984375,16.329788208007813,28.616566037963466,83.509818868334236,16.329788208007813,47.849185560888714,45.249807270290603,-52.48247252,-62.46845053,-62.24066597,-80.03319875,17.139999389648438,290.28999938964841,17.189987182617188,290.33998718261716,90.044310818647105,89.778346174633313,19787.512264350171,0,0,0,0,223.3523597,330.54281624098979,0.48829865154206653,5.8568194263504552,-0.161790585
234:15:58:50.500000,2089,288.03353786356251,14.883537863562537,20,0.001929473,50.003394663588786,0.001925817,49.99999999999995,0.001999175,50.003394663588786,0.002172691,50.020367981532978,234,15,58,50.489999999999995,8011,21218.832020997354,6467.5,0,1,35,10.70349,1,117,12.391079999999999,322.95000000000005,19946,0.49762499999999998,227.0625,314.875,3.5,-9.5,13.781242944000001,3.1201171520000002,0.375,3.1201171520000002,469.8125,1049.5,27.09375,90,366,22.78125,758,1117,28.1875,89.78125,335,23.375,772,-0.131835936,0,545.211239,-0.790474384,0.10027768799999999,21220,0,0.104370116,5.1361083399999998,93.521117099999998,80.244139712000006,-0.21875,0.03125,31.40625,2.351074192,0.087890624000000001,0.46142577600000001,-1.290487489,17.643145302956668,0.55956479377090318,0.17726633952046633,0.11329058005624759,1.0331645735154762,1.574328892731387,20.054598841118288,16.042550054459724,-2.651675412,0.23019869247275082,-0.083765953,0.26777642829409842,128.82296817073021,125.15939604265297,-30.50381469,43.704858101481648,7.057349213003878,43.131293091633125,13.872787475585938,16.326095581054687,28.600760658499141,83.481369185298462,16.326095581054687,47.844504897573302,45.249807270290603,-52.48247252,-62.46845053,-62.24066597,-80.03319875,17.139999389648438,290.28999938964841,17.189987182617188,290.33998718261716,89.980789095764777,89.823505740621982,19787.854109506799,0,0,0,0,223.19784251041182,330.31431352001368,0.48797387221195265,5.8517865059350349,-0.194499527
234:15:58:50.700000,2089.2,288.01845097743683,14.868450977436851,20,0.001929473,50.003394663588786,0.001925817,50.003394663588786,0.001999175,50.003394663588786,0.002172691,50.020367981532978,234,15,58,50.689999999999998,9173,21218.832020997354,6467.5,0,1,35,10.703480000000001,1,117,12.363949999999997,322.93000000000001,19946,0.49781249999999999,227.125,314.9375,3.5,-9.5,13.781242944000001,3.1201171520000002,0.375,3.1201171520000002,469.8125,1049.75,27.09375,90,366,22.78125,758,1117.25,28.1875,89.78125,336,23.375,772,-0.131835936,0,545.20104796800001,-0.804227668,0.057375908999999996,21220,0,0.50537108799999997,5.152587832,93.592528232000006,80.315550844000001,-0.53125,0.375,31.40625,1.7358398239999999,0.021972656,0.26367187199999997,-3.514580575,20.441699228499488,2.4660971281288653,0.19033488601767878,0.11825265480396041,1.0279084114045052,1.7205314958577276,19.748803440441801,16.026524279837581,-2.642158478,0.2315895901512488,-0.084057224,0.2381939790830927,128.82231506089306,125.15939604265297,-30.50105637,43.705944197647746,7.0640720870854006,43.131293091633125,13.872787475585938,16.326095581054687,28.584955279034844,83.452919502262716,16.326095581054687,47.849185560888714,45.249807270290603,-52.4786476,-62.46156568,-62.24066597,-80.03319875,17.139999389648438,290.28999938964841,17.189987182617188,290.33998718261716,90.006867526052503,89.808823899212911,19787.854109506799,0,0,0,0,223.19784251041182,330.30566265294988,0.48797387221195265,5.853464146073506,-0.232080014
234:15:58:50.900000,2089.4,288.00836486654407,14.858364866544093,20,0.001929473,49.99999999999995,0.001925817,50.003394663588786,0.001999175,50.003394663588786,0.002172691,50.020367981532978,234,15,58,50.889999999999993,7191,21218.832020997354,6467.5,0,1,35,10.703480000000001,1,117,12.363949999999997,322.93000000000001,19946,0.49781249999999999,227.125,314.9375,3.5,-9.5,13.780266382000001,3.1201171520000002,0.375,3.1201171520000002,469.8125,1050,27.09375,90,366,22.78125,758,1117.25,28.1875,89.78125,336,23.375,768,-0.131835936,0,545.15119135999998,-0.927562893,-0.038546191,21220,0,0.703124992,5.1635741600000005,93.641966707999998,80.364989320000007,-0.625,0.28125,32.03125,0.92285155200000002,0.021972656,0.10986328000000001,-0.386247623,12.195959983596595,2.7172570763676447,0.18927527413952561,0.11860708871451031,1.0282588222119031,1.9793101033913487,19.489250271087126,16.128583160325956,-2.688156994,0.2315895901512488,-0.083765953,0.20663936659134663,128.82198853130004,125.15939604265297,-30.49967723,43.706306424381417,7.0663128649646492,43.131293091633125,13.872695922851562,16.326492309570313,28.577052589302681,83.438694660744829,16.326492309570313,47.849185560888714,45.249807270290603,-52.48247252,-62.46845053,-62.24066597,-80.03319875,17.11999512,290.26999511718748,17.189987182617188,290.33998718261716,89.970021979682969,89.863622924935996,19788.011885529409,0,0,0,0,223.21944157280251,330.33340912828515,0.48802125408196151,5.8517865059350349,-0.284275134
